waterbody,station,coordinates,deployment dates,string configuration,sensor type,sensor serial number,year,month,day,hour,minute,second,depth,depth unit,dissolved oxygen,dissolved oxygen unit,temperature,temperature unit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,19,43,54,1.6,m,132.2,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,19,53,54,1.6,m,132.1,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,03,54,1.6,m,132,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,13,54,1.6,m,131,% saturation,32.324,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,23,54,1.6,m,130,% saturation,32.27,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,33,54,1.6,m,128.4,% saturation,32.324,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,43,54,1.6,m,126.2,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,20,53,54,1.6,m,123.7,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,03,54,1.6,m,119.6,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,13,54,1.6,m,116.3,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,23,54,1.6,m,113.7,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,33,54,1.6,m,111.8,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,43,54,1.6,m,110.5,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,21,53,54,1.6,m,109.6,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,03,54,1.6,m,108.6,% saturation,32.396,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,13,54,1.6,m,107.8,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,23,54,1.6,m,106.8,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,33,54,1.6,m,106.5,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,43,54,1.6,m,106,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,22,53,54,1.6,m,106.9,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,03,54,1.6,m,107.6,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,13,54,1.6,m,107.8,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,23,54,1.6,m,109.1,% saturation,31.964,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,33,54,1.6,m,111.5,% saturation,31.856,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,43,54,1.6,m,112.7,% saturation,31.964,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,24,23,53,54,1.6,m,111.3,% saturation,32.162,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,03,54,1.6,m,112.7,% saturation,32.198,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,13,54,1.6,m,113.9,% saturation,31.892,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,23,54,1.6,m,114.1,% saturation,31.676,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,33,54,1.6,m,113.5,% saturation,31.64,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,43,54,1.6,m,112.5,% saturation,31.568,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,00,53,54,1.6,m,112,% saturation,31.532,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,03,54,1.6,m,111.7,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,13,54,1.6,m,111.2,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,23,54,1.6,m,110.8,% saturation,31.46,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,33,54,1.6,m,110.1,% saturation,31.424,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,43,54,1.6,m,109.6,% saturation,31.352,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,01,53,54,1.6,m,109,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,03,54,1.6,m,108.2,% saturation,31.208,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,13,54,1.6,m,108,% saturation,31.154,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,23,54,1.6,m,107.9,% saturation,31.244,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,33,54,1.6,m,107.7,% saturation,31.244,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,43,54,1.6,m,107.6,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,02,53,54,1.6,m,107.6,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,03,54,1.6,m,107.6,% saturation,31.244,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,13,54,1.6,m,107.5,% saturation,31.244,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,23,54,1.6,m,107.2,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,33,54,1.6,m,107.1,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,43,54,1.6,m,107.1,% saturation,31.316,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,03,53,54,1.6,m,107,% saturation,31.388,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,03,54,1.6,m,107.1,% saturation,31.388,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,13,54,1.6,m,107,% saturation,31.424,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,23,54,1.6,m,106.7,% saturation,31.352,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,33,54,1.6,m,105.6,% saturation,31.316,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,43,54,1.6,m,105.7,% saturation,31.388,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,04,53,54,1.6,m,106.7,% saturation,31.352,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,03,54,1.6,m,107.5,% saturation,31.424,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,13,54,1.6,m,107.9,% saturation,31.388,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,23,54,1.6,m,108.5,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,33,54,1.6,m,109,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,43,54,1.6,m,108.6,% saturation,31.46,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,05,53,54,1.6,m,108.6,% saturation,31.352,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,03,54,1.6,m,108.6,% saturation,31.28,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,13,54,1.6,m,108.8,% saturation,31.352,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,23,54,1.6,m,108.8,% saturation,31.388,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,33,54,1.6,m,109.1,% saturation,31.46,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,43,54,1.6,m,109.2,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,06,53,54,1.6,m,109.2,% saturation,31.46,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,03,54,1.6,m,109.3,% saturation,31.496,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,13,54,1.6,m,109.8,% saturation,31.676,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,23,54,1.6,m,111.8,% saturation,32.018,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,33,54,1.6,m,112.7,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,43,54,1.6,m,111.9,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,07,53,54,1.6,m,111.6,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,03,54,1.6,m,111.6,% saturation,32.576,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,13,54,1.6,m,111.4,% saturation,32.648,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,23,54,1.6,m,111.4,% saturation,32.612,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,33,54,1.6,m,111.3,% saturation,32.612,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,43,54,1.6,m,111.2,% saturation,32.576,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,08,53,54,1.6,m,111.2,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,03,54,1.6,m,111.2,% saturation,32.54,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,13,54,1.6,m,111.4,% saturation,32.54,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,23,54,1.6,m,111.6,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,33,54,1.6,m,111.3,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,43,54,1.6,m,111.6,% saturation,32.432,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,09,53,54,1.6,m,111.5,% saturation,32.324,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,03,54,1.6,m,111.9,% saturation,32.09,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,13,54,1.6,m,112.8,% saturation,32.018,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,23,55,1.6,m,112.4,% saturation,32.054,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,33,55,1.6,m,111.6,% saturation,32.126,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,43,55,1.6,m,110.7,% saturation,32.09,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,10,53,55,1.6,m,110.4,% saturation,31.928,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,03,55,1.6,m,110.7,% saturation,31.964,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,13,55,1.6,m,110.8,% saturation,32.126,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,23,55,1.6,m,111,% saturation,32.198,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,33,55,1.6,m,111.3,% saturation,32.27,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,43,55,1.6,m,111.6,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,11,53,55,1.6,m,112,% saturation,32.396,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,03,55,1.6,m,111.5,% saturation,32.504,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,13,55,1.6,m,110.8,% saturation,32.54,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,23,55,1.6,m,109.1,% saturation,32.468,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,33,55,1.6,m,107.7,% saturation,32.36,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,43,55,1.6,m,106.9,% saturation,32.324,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,12,53,55,1.6,m,106.2,% saturation,32.198,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,03,55,1.6,m,106.7,% saturation,32.018,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,13,55,1.6,m,106.8,% saturation,32,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,23,55,1.6,m,107.1,% saturation,31.964,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,33,55,1.6,m,107.8,% saturation,31.892,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,43,55,1.6,m,108.3,% saturation,31.856,fahrenheit
Monks Head Harbour,Monks Head,"N45° 39' 17.496"" W61° 49' 43.284""",2023-11-01 to 2024-05-15,sub-surface buoy,aquameasure,675012,2024,01,25,13,53,55,1.6,m,108.6,% saturation,31.856,fahrenheit
